"X","Y","osm_id","type","name","brand","com_nom","cat_mag"
-0.5980949999999999,44.8316058004834,"node/2391969579","hairdresser","La Coupe",,"Bordeaux",0
-0.5725106,44.828537400483704,"node/7255542066","laundry","Laverie de la Victoire",,"Bordeaux",0
-0.5747228,44.8398101004827,"node/5527709462","clothes","C&A","C&A","Bordeaux",1
-0.6051720652862621,44.835129796237,"way/156141630","dry_cleaning","Elis",,"Bordeaux",0
-0.5515769,44.867469400480296,"node/7082520281","restaurant","Osakyo",,"Bordeaux",0
-0.5554766999999999,44.8403967004827,"node/2479279027","estate_agent","Aristimmo",,"Bordeaux",0
-0.5693446,44.879242100479296,"node/8585663650","fast_food","O'Tacos","O'Tacos","Bordeaux",1
-0.5695981999999999,44.8383899004829,"node/2567786022","bar","Chez Fred",,"Bordeaux",0
-0.6126263000000001,44.8324690004834,"node/7358934377","cheese","Fromagerie de Saint-Augustin",,"Bordeaux",0
-0.6157302,44.8522319004817,"node/6795054292","bicycle","La MAMMA",,"Bordeaux",0
-0.5585669,44.8611542004809,"node/3062790846","supermarket","Intermarché Express","Intermarché","Bordeaux",1
-0.5698583,44.839624900482704,"node/6350967381","restaurant","Le Petit Bec",,"Bordeaux",0
-0.571893,44.837273600482995,"node/7814554485","fast_food","Khaan Burger",,"Bordeaux",0
-0.5791212,44.8385180004828,"node/2238500532","cafe","Aux Remp'Arts Cafe",,"Bordeaux",0
-0.5865530887534711,44.8295310049111,"way/155601068","restaurant","Hutong",,"Bordeaux",0
-0.5784864000000001,44.8419077004826,"node/7692345378","tea","Palais des Thés","Palais des Thés","Bordeaux",1
-0.5605227,44.828009800483706,"node/7003653720","clothes",,,"Bordeaux",0
-0.575861739278687,44.8417919020277,"way/79980559","clothes","IKKS",,"Bordeaux",1
-0.5725683000000001,44.841214700482595,"node/5841568786","restaurant","Pitaya",,"Bordeaux",0
-0.5719441999999999,44.8524293004817,"node/3336460636","restaurant","La Cabane Cent Un",,"Bordeaux",0
-0.5783318000000001,44.8440676004824,"node/7798524902","hifi","Devialet","Devialet","Bordeaux",1
-0.6051951,44.830940900483505,"node/6987720053","driving_school","auto-école Saint Augustin",,"Bordeaux",0
-0.5753045,44.83463230048321,"node/7263197060","restaurant","Wok Way",,"Bordeaux",0
-0.5740647,44.8551959004814,"node/7279298512","copyshop","Ideokub",,"Bordeaux",0
-0.5742658,44.8398976004827,"node/7833725163","clothes","Celio","Celio","Bordeaux",1
-0.5708137,44.8521761004817,"node/7741762086","alcohol","Beer Trotter",,"Bordeaux",0
-0.568488,44.8300463004836,"node/1752276962","bakery","Le Fournil des Capucins",,"Bordeaux",0
-0.6123142,44.832497300483396,"node/8127847676","clothes","Mariza Henguift",,"Bordeaux",0
-0.5578957,44.8581269004812,"node/1879657260","bicycle","Westside",,"Bordeaux",0
-0.5822676,44.84804600048199,"node/7098348789","estate_agent","Laforêt","Laforêt","Bordeaux",1
-0.6195588000000001,44.852284700481704,"node/6225575943","educational_institution","Centre de Formation Nautique",,"Bordeaux",0
-0.5796513000000001,44.844116100482395,"node/6279509185","restaurant","Nama",,"Bordeaux",0
-0.5646856,44.8797526004793,"node/7341388973","clothes","Zara","Zara","Bordeaux",1
-0.5992008000000001,44.837262600483,"node/7921835855","estate_agent","Intégral Immobilier",,"Bordeaux",0
-0.629368571630713,44.8593662882275,"way/156158665","optician","Optic 2000","Optic 2000","Bordeaux",1
-0.5847036999999999,44.8389844004828,"node/8158152250","optician","ActuEyes",,"Bordeaux",0
-0.555637758054877,44.863822768541496,"way/177481600","nightclub","La Dame",,"Bordeaux",0
-0.5721495,44.8290319004836,"node/2544911688","clothes","KiloChic",,"Bordeaux",0
-0.5630334,44.82562280048389,"node/1896629422","car_repair","Flash auto",,"Bordeaux",0
-0.5710192,44.837207500482904,"node/3639340298","restaurant","L'oiseau Cabosse",,"Bordeaux",0
-0.5685235,44.828343600483706,"node/1723392217","clothes","Lou Canaillou",,"Bordeaux",0
-0.5780569000000001,44.8433179004824,"node/7527122585","cafe","Le Café Gourmand",,"Bordeaux",0
-0.5708247,44.8523934004817,"node/7741811785","restaurant","Copa Rota",,"Bordeaux",0
-0.5716573,44.835547100483105,"node/2518438996","restaurant","Le Chat Gourmand",,"Bordeaux",0
-0.5751027,44.8387692004828,"node/2238492105","video_games","Dock Games",,"Bordeaux",1
-0.61485668961904,44.838551291099996,"way/156061019","bank","Crédit Agricole","Crédit Agricole","Bordeaux",1
-0.5775236,44.845395300482295,"node/2385441448","restaurant","Floridita",,"Bordeaux",0
-0.5669251999999999,44.85816010048121,"node/7227268197","bar","Le Ranelagh",,"Bordeaux",0
-0.5724259,44.8182872004846,"node/3754477125","estate_agent","Orpi Nansouty Immobilier",,"Bordeaux",0
-0.6357071999999999,44.8573973004812,"node/7380403796","greengrocer","Chez Maxime",,"Bordeaux",0
-0.5661258000000001,44.836195300483,"node/4935896886","bar","Tequila Bar",,"Bordeaux",0
-0.5743216999999999,44.8413609004826,"node/4917627722","bar","Maison du Café",,"Bordeaux",0
-0.5812508000000001,44.8416985004826,"node/5514296204","bar","Le Riche",,"Bordeaux",0
-0.5984089,44.845651500482205,"node/8001891497","bakery","La Panetière",,"Bordeaux",0
-0.5755499,44.8273257004838,"node/3329951417","bar","Octopus",,"Bordeaux",0
-0.6016225000000001,44.8227951004842,"node/7253288768","supermarket","Carrefour City","Carrefour City","Bordeaux",1
-0.5710765,44.832843800483296,"node/1881685493","restaurant","L'EntrePôte",,"Bordeaux",0
-0.5719253000000001,44.8391653004828,"node/3657646879","fast_food","Coluche",,"Bordeaux",0
-0.5723895,44.8325038004834,"node/2492201119","fast_food","Le A French Hot-dog",,"Bordeaux",0
-0.554013989382591,44.8276553666503,"way/78429599","car_rental","Hertz","Hertz","Bordeaux",1
-0.6239248000000001,44.848323500481996,"node/1975052702","bakery","La Favorite",,"Bordeaux",0
-0.578779,44.8381930004829,"node/2896966301","cafe","Le Café Rohan",,"Bordeaux",0
-0.5717125,44.8526166004816,"node/7385578923","alcohol","Les Trois Pinardiers",,"Bordeaux",0
-0.568439,44.829816600483596,"node/1752275230","insurance","Assu 2000",,"Bordeaux",0
-0.604697779349358,44.85536704781529,"way/156203591","gardener",,,"Bordeaux",0
-0.5758226,44.836239000483,"node/7038718304","estate_agent","Agence Unic immobilier",,"Bordeaux",0
-0.560918096753932,44.888870165296,"way/256942177","fast_food","McDonald's","McDonald's","Bordeaux",1
-0.5653535,44.8814632004791,"node/2982745740","restaurant","Flunch","Flunch","Bordeaux",1
-0.567481,44.8354016004831,"node/4451827964","bar","El Boqueron",,"Bordeaux",0
-0.5608635000000001,44.840475600482705,"node/5736090102","newsagent","Tabac Presse",,"Bordeaux",0
-0.5718816999999999,44.8389337004828,"node/7122918086","restaurant","Bibibap",,"Bordeaux",0
-0.5571406,44.859644100481006,"node/6027072585","restaurant","Okinii",,"Bordeaux",0
-0.573453823994837,44.842014004157896,"way/79758668","bank","CIC","CIC","Bordeaux",1
-0.5728767,44.814525200484894,"node/2389534472","bar","Le Castagnet",,"Bordeaux",0
-0.5766147,44.8390452004828,"node/6977394998","leather","La Malle des Indes",,"Bordeaux",0
-0.5581746,44.8642949004806,"node/5514311639","restaurant","Su and Shi",,"Bordeaux",0
-0.6171270999999999,44.8528148004816,"node/6957690001","hearing_aids","Amplifon","Amplifon","Bordeaux",1
-0.6116090000000001,44.8324878004834,"node/8127896567","hairdresser","Coiffure Rev'Look",,"Bordeaux",0
-0.5778091,44.841992500482505,"node/7833725154","shoes","Salamander","Salamander","Bordeaux",1
-0.5741136,44.840073100482705,"node/6851627459","clothes","Pull & Bear","Pull & Bear","Bordeaux",1
-0.578358,44.8434360004824,"node/8154258827","shoes","Jefferson LTD",,"Bordeaux",0
-0.5712398,44.837196800483,"node/7368308945","convenience","La Recharge",,"Bordeaux",0
-0.5389925,44.85333200048161,"node/4217607342","laundry","Laverie",,"Bordeaux",0
-0.5991126,44.8403433004827,"node/7877796314","window_blind","K-Store",,"Bordeaux",0
-0.5606085,44.8404181004827,"node/6367087806","optician","ATOL","Atol","Bordeaux",1
-0.5709808000000001,44.8522122004817,"node/7959728457","shoes","Shoes art",,"Bordeaux",0
-0.5810994,44.8299767004836,"node/4637441490","restaurant","Burdiga Pizza",,"Bordeaux",0
-0.5732621999999999,44.837513900482904,"node/7770708830","books","France Loisirs","France Loisirs","Bordeaux",1
-0.5720913000000001,44.852092600481704,"node/7058248587","restaurant","Au rêve",,"Bordeaux",0
-0.5716190999999999,44.8323745004834,"node/2393852107","restaurant","Restaurant Atlantique",,"Bordeaux",0
-0.5748264,44.836814900483,"node/7494291650","restaurant","Mademoiselle Simone",,"Bordeaux",0
-0.5767813,44.840863200482595,"node/7913496666","chocolate","L'atelier du Chocolat",,"Bordeaux",0
-0.5738558000000001,44.841285100482594,"node/8154258833","hairdresser","Jean Claud Aubry",,"Bordeaux",0
-0.6032503,44.840011100482705,"node/4158797392","alcohol","BH Corner",,"Bordeaux",0
-0.5773751,44.84450420048229,"node/7929085546","travel_agency","FRAM",,"Bordeaux",0
-0.5784651999999999,44.8416842004826,"node/7688196295","mobile_phone","Orange","Orange","Bordeaux",1
-0.5762081,44.836319700482996,"node/7263506238","restaurant","Lauza",,"Bordeaux",0
-0.5802334,44.842808400482504,"node/7817517910","hairdresser","Coiffure Magne",,"Bordeaux",0
-0.5406253000000001,44.852323000481704,"node/4217607335","hairdresser","CJV Coiffure",,"Bordeaux",0
-0.5441625,44.8319042004834,"node/7019765710","nightclub","La Chaloupe",,"Bordeaux",0
-0.5562397,44.8630533004807,"node/8790368067","bar","La Cervoiserie",,"Bordeaux",1
-0.6006041999999999,44.8475298004821,"node/5663823533","pharmacy","Pharmacie de l'Ecole Normale",,"Bordeaux",0
-0.5792841999999999,44.84477580048229,"node/6093488686","restaurant","Baud et Millet",,"Bordeaux",0
-0.5679199,44.8358507004831,"node/4793391223","bank","BNP Paribas","BNP Paribas","Bordeaux",1
-0.5866606,44.843362700482395,"node/2534027602","fast_food","Domino's","Domino's","Bordeaux",1
-0.5714538,44.8373052004829,"node/7217158685","restaurant","Pacific",,"Bordeaux",0
-0.5704045999999999,44.840599000482705,"node/2353659885","restaurant","Melodie",,"Bordeaux",0
-0.5709643,44.8519974004817,"node/4469978329","deli","La Bocca",,"Bordeaux",0
-0.589727,44.84445730048229,"node/1246744089","fast_food","Chez Chris et Hélène",,"Bordeaux",0
-0.5724249,44.8312676004835,"node/568265890","fast_food","McDonald's","McDonald's","Bordeaux",1
-0.5792675,44.8407847004827,"node/7713699677","clothes","United Colors of Benetton","United Colors of Benetton","Bordeaux",1
-0.5841083,44.8385627004828,"node/7691325847","interior_decoration","Søstrene Grene",,"Bordeaux",0
-0.5616634,44.8803745004792,"node/7134483890","computer","Cybertek",,"Bordeaux",1
-0.6166244000000001,44.852567400481604,"node/6957825935","hairdresser","L'Hair d'un rêve",,"Bordeaux",0
-0.5724858,44.8196991004844,"node/4840065567","bank","Caisse d'Épargne","Caisse d'Épargne","Bordeaux",1
-0.5721931,44.8191971004845,"node/2507437206","confectionery","Chocolaterie Valentin",,"Bordeaux",0
-0.5737994000000001,44.832868600483295,"node/1309181199","supermarket","Biocoop","Biocoop","Bordeaux",1
-0.5577285,44.8412977004826,"node/6369754395","employment_agency","Abalone",,"Bordeaux",1
-0.5820194000000001,44.840165400482704,"node/6288181885","employment_agency","Randstad Search",,"Bordeaux",0
-0.5777178000000001,44.840919800482595,"node/7881400881","clothes","Calzedonia","Calzedonia","Bordeaux",1
-0.5831927,44.836194400482995,"node/340103671","car_rental","ibis budget",,"Bordeaux",0
-0.559212,44.8276292004838,"node/1886414278","kiosk",,,"Bordeaux",0
-0.5836893,44.849167500481904,"node/7658733190","restaurant",,,"Bordeaux",0
-0.5921849,44.8274434004838,"node/4647243321","restaurant","Star Crep'",,"Bordeaux",0
-0.6130432,44.8523421004817,"node/8498848015","bank","Banque Populaire",,"Bordeaux",1
-0.5709858,44.840557000482704,"node/7122942785","bar","Levrette Café",,"Bordeaux",0
-0.5676842941597061,44.8623163794751,"way/154358816","doityourself","CEDEO",,"Bordeaux",0
-0.572142523586532,44.828194479740496,"way/155707021","pharmacy","Pharmacie Robigo",,"Bordeaux",0
-0.6102552,44.83410060048321,"node/4290766989","restaurant","Cantine Gourmande",,"Bordeaux",0
-0.568693,44.839477600482795,"node/4838866390","restaurant","Ragazzi da Peppone",,"Bordeaux",0
-0.5799911999999999,44.830481200483504,"node/297921330","pub","Le Lucifer",,"Bordeaux",0
-0.5674471999999999,44.8314967004834,"node/6466475989","pharmacy","Pharmacie des Halles",,"Bordeaux",0
-0.5771812,44.843616900482395,"node/8829856018","restaurant","A Cantina -",,"Bordeaux",0
-0.5738998000000001,44.838659800482795,"node/2238361125","shoes","André","André","Bordeaux",1
-0.5693255,44.829994700483596,"node/2527923568","supermarket","Carrefour City","Carrefour City","Bordeaux",1
-0.5834236999999999,44.838935900482795,"node/7691325838","bakery","Paul","Paul","Bordeaux",1
-0.5629347,44.8323691004834,"node/7252698712","beauty","Belle au Naturel",,"Bordeaux",0
-0.5782849,44.8307304004835,"node/1885349231","bank","Crédit Agricole","Crédit Agricole","Bordeaux",1
-0.580328127149574,44.8470642889153,"way/154772532","convenience","Day by day",,"Bordeaux",0
-0.5813239,44.842720300482505,"node/4119100490","restaurant","Le Bordeaux",,"Bordeaux",0
-0.5724793,44.81951440048451,"node/1754966931","restaurant","Brasserie du Sud-Ouest",,"Bordeaux",0
-0.5550275,44.823747100484105,"node/6027156940","convenience","Carrefour Express","Carrefour Express","Bordeaux",1
-0.5689378,44.8397803004827,"node/3269635762","pharmacy","Pharmacie de la Bourse",,"Bordeaux",0
-0.5627221,44.8652313004805,"node/4469202889","restaurant","La Terrasse",,"Bordeaux",0
-0.5891698000000001,44.8409402004826,"node/6605272044","laundry","Laverie automatique",,"Bordeaux",0
-0.5831408,44.8415823004826,"node/8097273249","restaurant","Atom",,"Bordeaux",0
-0.5690234000000001,44.835653500483104,"node/4212257193","beverages","La Cave des Moines",,"Bordeaux",0
-0.5699725,44.8507988004818,"node/7366475251","tobacco","Pierre à Feu",,"Bordeaux",0
-0.5712482,44.8308543004835,"node/3269002171","bar","L'Antidote",,"Bordeaux",0
-0.6027028,44.8421465004825,"node/4003901778","bakery","Le 48",,"Bordeaux",0
-0.5497949000000001,44.8432639004824,"node/7216965917","hairdresser","Coiffure Attitude",,"Bordeaux",0
-0.5706893,44.839008300482796,"node/7193258285","restaurant","Ici Argentine",,"Bordeaux",0
-0.6122512,44.8543123004815,"node/5246361642","electronics","VIP",,"Bordeaux",0
-0.5991027340732161,44.8347469503911,"way/156144058","fuel","Esso Express","Esso Express","Bordeaux",1
-0.5430316,44.8508492004818,"node/4217607352","optician","Optique Bastide",,"Bordeaux",0
-0.572357,44.8153600004848,"node/2498462087","car_rental","Ada",,"Bordeaux",0
-0.5464995,44.8879538004785,"node/7500441242","restaurant","Oh Huit",,"Bordeaux",0
-0.5804509,44.841766200482596,"node/2923469417","pharmacy","Pharmacie de France",,"Bordeaux",0
-0.5707505999999999,44.843661900482395,"node/7208681986","bar","Rockwood",,"Bordeaux",0
-0.5594015,44.8410138004826,"node/6368212730","restaurant","Pitaya",,"Bordeaux",0
-0.5739297,44.828855500483705,"node/6504183116","photo","Dechartre Photo",,"Bordeaux",0
-0.5898475000000001,44.825171900484,"node/8145692066","beauty",,,"Bordeaux",0
-0.5824361,44.859751600481005,"node/704798505","bank","LCL","LCL","Bordeaux",1
-0.6345845,44.8609990004809,"node/7497821086","florist",,,"Bordeaux",0
-0.5525471,44.8787283004794,"node/2503274521","bakery","Le Moulin des Filles",,"Bordeaux",0
-0.573983,44.837999700482904,"node/7263253793","clothes","valege",,"Bordeaux",0
-0.5706539,44.8394587004828,"node/4690426495","convenience","Épicerie Saint-Pierre",,"Bordeaux",0
-0.5813406,44.8427916004825,"node/6033929586","cafe","Koeben",,"Bordeaux",0
-0.5591767,44.8400004004827,"node/1532982651","restaurant","Bistrot Régent - Alcazar",,"Bordeaux",0
-0.5585624,44.8273053004838,"node/1881718432","bakery","Le 48",,"Bordeaux",0
-0.5774059,44.842665600482505,"node/7781748140","leather","Longchamp",,"Bordeaux",1
-0.5783441,44.831096000483505,"node/1885348603","cheese","Chez François Fromagerie",,"Bordeaux",0
-0.5901139,44.8407635004827,"node/7874348038","convenience","Épicerie Sousou",,"Bordeaux",0
-0.5723911,44.8350712004831,"node/2486862282","butcher","Bouche",,"Bordeaux",0
-0.575174,44.8414283004826,"node/686670644","restaurant","Chez Alex",,"Bordeaux",0
-0.5675996999999999,44.8301870004836,"node/6086376286","restaurant","Bistro Poulette",,"Bordeaux",0
-0.5723689999999999,44.8409547004826,"node/6445350788","restaurant","Bistrot du Parlement",,"Bordeaux",0
-0.5786471,44.8408677004826,"node/2515113505","books","Librairie Mollat",,"Bordeaux",0
-0.5707888000000001,44.832778100483296,"node/2370503389","restaurant","Le Comptoir de Lulu",,"Bordeaux",0
-0.5708805,44.837217100482995,"node/4327045494","bar","La Cueva",,"Bordeaux",0
-0.5537335999999999,44.840409300482705,"node/7371210414","convenience","Bobi",,"Bordeaux",0
-0.6134943,44.825345300484,"node/7260794300","newsagent","Tabac Presse Loto",,"Bordeaux",0
-0.5727373,44.8390536004828,"node/6224728640","restaurant","Café Japonais",,"Bordeaux",0
-0.5824119000000001,44.850298200481795,"node/7472588057","restaurant","Les Cancres",,"Bordeaux",0
-0.6358579000000001,44.85723290048121,"node/7380403795","butcher","Vavrille Rotisserie",,"Bordeaux",0
-0.5936001999999999,44.8532720004816,"node/7073506666","driving_school","CER Wilson Conduite",,"Bordeaux",0
-0.5835704,44.8413766004826,"node/4714652573","hairdresser","Coiffures de Marc",,"Bordeaux",0
-0.5754696,44.8421692004825,"node/7692345374","bureau_de_change","Chnage by Fidso",,"Bordeaux",0
-0.5770518,44.8433455004824,"node/4838866397","bakery","Sabouret",,"Bordeaux",0
-0.5742644,44.8552755004814,"node/7060531908","restaurant","Le Mirabelle",,"Bordeaux",0
-0.598251432375184,44.832419420637294,"way/117542416","restaurant","Sicilia in Bocca",,"Bordeaux",0
-0.5765496999999999,44.8549788004814,"node/7373040100","copyshop","Bordeaux Copies",,"Bordeaux",0
-0.5993901,44.836685600483,"node/7177276239","sports","GénérationBad",,"Bordeaux",0
-0.608463878203923,44.8296469067735,"way/156143389","restaurant","Restaurant l'Olicia",,"Bordeaux",0
-0.575775,44.836122200483,"node/7038718305","clothes","Philippe Cuir",,"Bordeaux",0
-0.548070994644844,44.8243033575439,"way/78430002","greengrocer","Mûrisserie de Bananes",,"Bordeaux",0
-0.5847252,44.8279645004837,"node/5730608917","pharmacy","Pharmacie City Rocade",,"Bordeaux",0
-0.6018751,44.839910200482706,"node/3259797114","clothes","Les Caprices de Coline",,"Bordeaux",0
-0.5928363,44.8279419004837,"node/4637908289","restaurant","Hong-Kong",,"Bordeaux",0
-0.5526460999999999,44.8213947004843,"node/7631784916","restaurant","Chicko's",,"Bordeaux",0
-0.5602074,44.8424241004825,"node/8066037363","general","Relais E. Leclerc Stalingrad",,"Bordeaux",0
-0.5710107,44.8401525004827,"node/7830144894","restaurant","Malavida",,"Bordeaux",0
-0.5825924,44.841589200482595,"node/8097273261","optician","Krys","Krys","Bordeaux",1
-0.561729,44.828313800483706,"node/1886414722","pharmacy","Pharmacie Gaste",,"Bordeaux",0
-0.6087285,44.8528154004816,"node/7357689261","deli","Epicerie Fine Laurent",,"Bordeaux",0
-0.5697929,44.830095700483504,"node/2521185527","bank","Caisse d'Épargne","Caisse d'Épargne","Bordeaux",1
-0.5668018,44.8351254004831,"node/4809599721","laundry","Laverie Saint-Michel",,"Bordeaux",0
-0.5649177,44.833470600483295,"node/5514189819","bar","Chez Ta Mère",,"Bordeaux",0
-0.6036968,44.830516500483505,"node/2895048487","bank","BNP Paribas","BNP Paribas","Bordeaux",1
-0.5789868,44.8386852004828,"node/7280505786","optician","Vue des remparts",,"Bordeaux",0
-0.5715599,44.837820500482906,"node/7193049787","bar","Sputnik Bar",,"Bordeaux",0
-0.5794100000000001,44.8414179004826,"node/4558680185","clothes","Paséo",,"Bordeaux",0
-0.5779765,44.8433216004824,"node/7197239161","restaurant","Bazaar Café",,"Bordeaux",0
-0.5989127,44.831212600483504,"node/7416344322","bakery","Le Rond Pain",,"Bordeaux",0
-0.5682108,44.8297420004836,"node/1752267758","bar","Le Bon Coin",,"Bordeaux",0
-0.5937739000000001,44.845641200482206,"node/8355044113","post_office","La Poste","La Poste","Bordeaux",1
-0.5778594,44.844756800482294,"node/7747389485","florist","Le Jardin des Fleurs",,"Bordeaux",1
-0.5698483,44.853361000481605,"node/7235404285","restaurant","Poké Moon",,"Bordeaux",0
-0.5716836,44.8422030004825,"node/7684873864","bank","Edmond de Rothschild Banque Privée",,"Bordeaux",0
-0.5821678000000001,44.850089000481795,"node/7472588058","newsagent","Le Johnston",,"Bordeaux",0
-0.5516458000000001,44.8632828004807,"node/5559417721","restaurant","Wayo Wayo",,"Bordeaux",0
-0.577587420629104,44.84308392389689,"way/79715950","mall","Marché des Grands Hommes",,"Bordeaux",0
-0.5845185,44.8388999004828,"node/7691325845","clothes","Mango","Mango","Bordeaux",1
-0.5692951,44.835877300483105,"node/2567662967","pub","Au Nouveau Monde",,"Bordeaux",0
-0.5515908,44.8632476004807,"node/5559444621","grocery","Balme",,"Bordeaux",0
-0.5671446,44.8357608004831,"node/1736307712","post_office","La Poste Bordeaux Les Salinières","La Poste","Bordeaux",1
-0.5647890999999999,44.8552014004814,"node/447976440","cafe","Voltigeur",,"Bordeaux",0
-0.5506601999999999,44.8428689004825,"node/7216873176","restaurant","wok in street asian food",,"Bordeaux",0
-0.5724427,44.850030900481904,"node/4928251889","cafe","Juliena",,"Bordeaux",0
-0.5753100999999999,44.8350889004831,"node/563840079","bank","CIC","CIC","Bordeaux",1
-0.5720868,44.8195437004845,"node/1883835877","frozen_food","Picard","Picard","Bordeaux",1
-0.5581155,44.8635992004807,"node/4523347000","bank","Caisse d'Épargne - agence Bassins à Flots","Caisse d'Épargne","Bordeaux",1
-0.5805015,44.8300706004836,"node/4637455291","optician",,,"Bordeaux",0
-0.5574229,44.8419938004825,"node/563901413","fast_food","McDonald's","McDonald's","Bordeaux",1
-0.6154338,44.8386541004828,"node/7380107221","restaurant","Villa de Chine",,"Bordeaux",0
-0.6006664,44.8494749004819,"node/7379093622","bakery","Boulangerie Camon",,"Bordeaux",0
-0.5920346,44.823913100484106,"node/8155352332","vehicle_inspection","Autovision","Autovision","Bordeaux",1
-0.5722203,44.8321992004834,"node/644599283","restaurant","Le Switche",,"Bordeaux",0
-0.5563564000000001,44.873795500479794,"node/7082776548","distillery","Distillerie Moon Harbor",,"Bordeaux",0
-0.5782094,44.8403998004827,"node/7868798525","clothes","Antoine et Lili",,"Bordeaux",1
-0.5513293,44.8273423004838,"node/4362784406","restaurant","Ô QG",,"Bordeaux",0
-0.5585640000000001,44.8403111004827,"node/6369705821","fast_food","L'atelier du Pizzaïlo",,"Bordeaux",0
-0.5722406,44.840922200482595,"node/3706811437","cafe","L'Ombriere",,"Bordeaux",0
-0.5936982,44.84540220048229,"node/7003653725","tobacco",,,"Bordeaux",0
-0.5736336,44.8409713004826,"node/7122942885","pub","Bistrot des frérots",,"Bordeaux",0
-0.585853,44.8499377004819,"node/7472561433","restaurant","Le 188",,"Bordeaux",0
-0.567976,44.8294865004836,"node/1752269562","dry_cleaning","Merlin Pressing",,"Bordeaux",0
-0.570323339405365,44.86153297239739,"way/154358741","fuel","Relais Ravezies","Total","Bordeaux",1
-0.5618335999999999,44.8889083004784,"node/6024389311","bar",,,"Bordeaux",0
-0.57302,44.8377502004829,"node/6851598939","bed","La compagnie du lit",,"Bordeaux",0
-0.5814855999999999,44.840421400482704,"node/5324846421","fast_food","Gyoza Factory",,"Bordeaux",0
-0.5739044,44.8351028004831,"node/563801869","bank","Crédit Agricole","Crédit Agricole","Bordeaux",1
-0.5789425,44.840695600482704,"node/7713699680","jewelry","Agatha Paris",,"Bordeaux",1
-0.5755298000000001,44.8410762004826,"node/7714350348","clothes","Brice","Brice","Bordeaux",1
-0.5753877,44.8410990004826,"node/7714350347","cosmetics","The Body Shop","The Body Shop","Bordeaux",1
-0.5723913,44.8398813004827,"node/7041701302","restaurant","Restaurant Miles - Bordeaux",,"Bordeaux",0
-0.5755911,44.8382638004829,"node/6982750588","florist","Herbes Fauves",,"Bordeaux",0
-0.5729681999999999,44.833026200483296,"node/7252565724","fast_food","O' Naan Food",,"Bordeaux",0
-0.5815274,44.8427560004825,"node/7817517916","convenience","Marché Center",,"Bordeaux",0
